"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","GA1","GA2","GA3","GA4","GE1","GF1","KA1","MA1","MD1","MW1","OD1","REM","EQD"
"63680099999","2017-08-14T06:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","999,9,C,0000,1","00600,1,C,N","004000,1,9,9","+0208,1","+0187,1","99999,9",,"4,1,02,1","4,1,02,1","04,1,+00540,1,06,1","01,1,+00600,1,09,1","07,1,+03300,1,04,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00540,1,99,9,99,9","240,N,+0190,1","99999,9,08792,1",,"05,1",,"SYN09263680 31440 70000 10208 20187 38792 48/// 70544 8497/ 333 20190 84618 81920 87461 555 10194=",
"63680099999","2017-08-14T09:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","160,1,N,0015,1","04200,1,9,N","007000,1,9,9","+0252,1","+0180,1","99999,9",,"4,1,02,1","4,1,02,1","03,1,+00630,1,08,1","01,1,+00690,1,09,1","07,1,+04200,1,03,1",,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00630,1,99,9,99,9",,"99999,9,08794,1","9,9,999,9,-003,1","05,1",,"SYN09263680 31557 71603 10252 20180 38794 48/// 70544 8397/ 333 59003 83821 81923 87364 555 10204=",
"63680099999","2017-08-14T12:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","180,1,N,0010,1","00720,1,C,N","010000,1,9,9","+0255,1","+0182,1","99999,9",,"4,1,02,1","4,1,02,1","04,1,+00660,1,08,1","01,1,+00720,1,09,1","06,1,+04500,1,04,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00660,1,99,9,99,9",,"99999,9,08770,1","9,9,999,9,-009,1","02,1",,"SYN09263680 31560 61802 10255 20182 38770 48/// 70244 8497/ 333 59009 84822 81924 86465 555 10206=",
"63680099999","2017-08-14T15:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","180,1,N,0010,1","99999,9,C,N","010000,1,9,9","+0250,1","+0175,1","99999,9",,,,"03,1,+00630,1,08,1","01,1,+00660,1,09,1","04,1,+04200,1,04,1",,"9,AGL   ,+99999,+99999","04,99,1,03,1,99,9,00630,1,99,9,99,9","240,M,+0274,1","99999,9,08762,1","9,9,999,9,-003,1",,,"SYN09263680 32560 41802 10250 20175 38762 48/// 83970 333 10274 59003 83821 81922 84464 555 10200=","Q01 042003SCOCIG"
"63680099999","2017-08-15T06:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","999,9,C,0000,1","00510,1,C,N","006000,1,9,9","+0200,1","+0185,1","99999,9","24,0006,3,1","6,1,02,1","2,1,02,1","05,1,+00510,1,06,1","01,1,+00600,1,09,1","07,1,+03000,1,04,1",,"9,AGL   ,+99999,+99999","07,99,1,05,1,99,9,00510,1,99,9,99,9",,"99999,9,08792,1",,"60,1",,"SYN11063680 11456 70000 10200 20185 38792 48/// 69964 76062 8592/ 333 10178 55037 58000 85617 81920 87460 555 10190=","Q0117.8  2EATMX "
"63680099999","2017-08-15T09:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","290,1,N,0010,1","00690,1,C,N","010000,1,9,9","+0260,1","+0185,1","99999,9",,,,"04,1,+00630,1,08,1","01,1,+00690,1,09,1","06,1,+03900,1,03,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00630,1,99,9,99,9",,"99999,9,08788,1","9,9,999,9,-006,1",,,"SYN08663680 32560 62902 10260 20185 38788 48/// 8494/ 333 59006 84821 81923 86363 555 10210=",
"63680099999","2017-08-15T12:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","180,1,N,0031,1","00660,1,C,N","020000,1,9,9","+0265,1","+0183,1","99999,9",,,,"05,1,+00660,1,08,1","01,1,+00720,1,09,1",,,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,00660,1,99,9,99,9",,"99999,9,08762,1","9,9,999,9,-008,1",,,"SYN08063680 32570 51806 10265 20183 38762 48/// 859// 333 59008 85822 81924 555 10210=",
"63680099999","2017-08-15T15:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","090,1,N,0010,1","22000,1,9,N","020000,1,9,9","+0250,1","+0183,1","99999,9",,,,"02,1,+00600,1,08,1","01,1,+00660,1,09,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00600,1,99,9,99,9","240,M,+0276,1","99999,9,08755,1","9,9,999,9,-007,1",,,"SYN08663680 32570 20902 10250 20183 38755 48/// 82900 333 10276 59007 82820 81922 555 10205=",
"63680099999","2017-08-16T06:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","999,9,C,0000,1","00510,1,C,N","003000,1,9,9","+0205,1","+0190,1","99999,9",,"4,1,02,1","4,1,02,1","05,1,+00510,1,06,1","01,1,+00570,1,09,1","08,1,+03000,1,04,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00510,1,99,9,99,9","240,N,+0195,1","99999,9,08791,1",,"05,1",,"SYN09863680 31430 80000 10205 20190 38791 48/// 70544 8591/ 333 20195 55062 85617 81919 88460 555 10195=",
"63680099999","2017-08-16T09:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","999,9,C,0000,1","00540,1,C,N","005000,1,9,9","+0215,1","+0193,1","99999,9","03,0005,3,1","9,1,02,1","6,1,02,1","05,1,+00540,1,06,1","01,1,+00600,1,09,1","07,1,+03300,1,04,1",,"9,AGL   ,+99999,+99999","07,99,1,05,1,99,9,00540,1,99,9,99,9",,"99999,9,08786,1","9,9,999,9,-002,1","21,1",,"SYN09863680 21450 70000 10215 20193 38786 48/// 72196 8591/ 333 59002 69957 85618 81920 87461 555 10200=",
"63680099999","2017-08-16T12:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","999,9,C,0000,1","00630,1,C,N","009000,1,9,9","+0245,1","+0178,1","99999,9",,"4,1,02,1","4,1,02,1","04,1,+00570,1,05,1","01,1,+00630,1,09,1","06,1,+03600,1,04,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00570,1,99,9,99,9",,"99999,9,08759,1","9,9,999,9,-003,1","05,1",,"SYN09263680 31459 60000 10245 20178 38759 48/// 70544 8491/ 333 59003 84519 81921 86462 555 10200=",
"63680099999","2017-08-16T15:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","180,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0252,1","+0182,1","99999,9",,,,"02,1,+00570,1,08,1","01,1,+00630,1,09,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00570,1,99,9,99,9","240,M,+0266,1","99999,9,08748,1","9,9,999,9,-007,1",,,"SYN08663680 31460 21802 10252 20182 38748 48/// 82900 333 10266 59007 82819 81921 555 10205=",
"63680099999","2017-08-17T06:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","050,1,N,0103,1","03300,1,9,N","005000,1,9,9","+0195,1","+0188,1","99999,9","24,0005,3,1","4,1,02,1","4,1,02,1","03,1,+00540,1,06,1","01,1,+00600,1,09,1","06,1,+03300,1,03,1",,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00540,1,99,9,99,9","240,N,+0185,1","99999,9,08786,1",,"05,1",,"SYN11063680 11450 60520 10195 20188 38786 48/// 69954 70544 8337/ 333 20185 55045 59005 83618 81920 86361 555 10190=",
"63680099999","2017-08-17T09:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","090,1,N,0031,1","00660,1,C,N","009000,1,9,9","+0250,1","+0195,1","99999,9",,"4,1,02,1","4,1,02,1","05,1,+00660,1,08,1","01,1,+00720,1,09,1","07,1,+03900,1,03,1",,"9,AGL   ,+99999,+99999","07,99,1,05,1,99,9,00660,1,99,9,99,9",,"99999,9,08782,1","9,9,999,9,-004,1","05,1",,"SYN09263680 31559 70906 10250 20195 38782 48/// 70544 8597/ 333 59004 85822 81924 87363 555 10213=",
"63680099999","2017-08-17T12:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","020,1,N,0021,1","00780,1,C,N","010000,1,9,9","+0274,1","+0190,1","99999,9",,,,"04,1,+00720,1,08,1","01,1,+00780,1,09,1","06,1,+04500,1,03,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00720,1,99,9,99,9",,"99999,9,08759,1","9,9,999,9,+000,1",,,"SYN08663680 32560 60204 10274 20190 38759 48/// 8493/ 333 58000 84824 81926 86365 555 10218=",
"63680099999","2017-08-17T15:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","999,9,C,0000,1","00600,1,C,N","020000,1,9,9","+0250,1","+0193,1","99999,9",,,,"05,1,+00600,1,08,1","01,1,+00660,1,09,1","07,1,+03600,1,04,1",,"9,AGL   ,+99999,+99999","07,99,1,05,1,99,9,00600,1,99,9,99,9","240,M,+0284,1","99999,9,08758,1","9,9,999,9,+010,1",,,"SYN09263680 32570 70000 10250 20193 38758 48/// 8591/ 333 10284 58010 85820 81922 87462 555 10212=",
"63680099999","2017-08-18T06:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0204,1","+0183,1","99999,9","24,0010,3,1","4,1,02,1","4,1,02,1","03,1,+00540,1,08,1","01,1,+00600,1,09,1",,,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00540,1,99,9,99,9","240,N,+0190,1","99999,9,08794,1",,"05,1",,"SYN11163680 11440 60000 10204 20183 38794 48/// 60014 70544 8391/ 333 20190 55064 58008 83818 81920 8646 2 555 10190=",
"63680099999","2017-08-18T09:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","290,1,N,0021,1","00660,1,C,N","010000,1,9,9","+0250,1","+0190,1","99999,9",,"4,1,02,1","2,1,02,1","04,1,+00600,1,08,1","01,1,+00660,1,09,1","07,1,+03900,1,04,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00600,1,99,9,99,9",,"99999,9,08794,1","9,9,999,9,+012,1","02,1",,"SYN09263680 32560 72904 10250 20190 38794 48/// 70242 8591/ 333 58012 84820 81922 87463 555 10210=",
"63680099999","2017-08-18T12:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","020,1,N,0021,1","00540,1,C,N","010000,1,9,9","+0244,1","+0199,1","99999,9","06,0000,2,1","9,1,02,1","2,1,02,1","06,1,+00540,1,06,1","01,1,+00600,1,09,1","08,1,+03000,1,04,1",,"9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,00540,1,99,9,99,9",,"99999,9,08774,1","9,9,999,9,+015,1","95,1",,"SYN09863680 11460 80204 10244 20199 38774 48/// 69901 79592 8692/ 333 58015 86618 81920 88460 555 10214=",
"63680099999","2017-08-18T15:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","999,9,C,0000,1","03000,1,9,N","010000,1,9,9","+0214,1","+0187,1","99999,9","03,0008,3,1","9,1,02,1","6,1,02,1","03,1,+00540,1,06,1","01,1,+00600,1,09,1","06,1,+03000,1,04,1",,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00540,1,99,9,99,9","240,M,+0280,1","99999,9,08757,1","9,9,999,9,-001,1","01,1",,"SYN10463680 21460 60000 10214 20187 38757 48/// 70196 8391/ 333 10280 59001 69987 83618 81920 86460 555 10196=",
"63680099999","2017-08-19T06:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","003000,1,9,9","+0225,1","+0209,1","99999,9","24,0008,3,1","4,1,02,1","4,1,02,1","02,1,+00600,1,08,1","01,1,+00660,1,09,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00600,1,99,9,99,9","240,N,+0194,1","99999,9,08792,1",,"05,1",,"SYN10463680 11530 20000 10225 20209 38792 48/// 69984 70544 82300 333 20194 55043 59002 82820 81922 555 10214=",
"63680099999","2017-08-19T09:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","160,1,N,0031,1","00690,1,C,N","007000,1,9,9","+0258,1","+0179,1","99999,9",,"4,1,02,1","4,1,02,1","06,1,+00690,1,08,1","01,1,+00750,1,09,1",,,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,00690,1,99,9,99,9",,"99999,9,08799,1","9,9,999,9,+005,1","05,1",,"SYN08663680 31557 61606 10258 20179 38799 48/// 70544 869// 333 58005 86823 81925 555 10205=",
"63680099999","2017-08-19T12:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","160,1,N,0021,1","22000,1,9,N","010000,1,9,9","+0266,1","+0167,1","99999,9",,,,"02,1,+00720,1,08,1","01,1,+00780,1,09,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00720,1,99,9,99,9",,"99999,9,08773,1","9,9,999,9,-001,1",,,"SYN08063680 32560 21604 10266 20167 38773 48/// 82900 333 59001 82824 81926 555 10200=",
"63680099999","2017-08-19T15:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","160,1,N,0031,1","08700,1,9,N","020000,1,9,9","+0250,1","+0183,1","99999,9",,,,"02,1,+00660,1,08,1","01,1,+00720,1,09,1","06,1,+08700,1,00,1",,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00660,1,99,9,99,9","240,M,+0278,1","99999,9,08764,1","9,9,999,9,+007,1",,,"SYN09263680 32570 61606 10250 20183 38764 48/// 82903 333 10278 58007 82822 81924 86079 555 10205=",
"63680099999","2017-08-20T06:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","999,9,C,0000,1","00540,1,C,N","004000,1,9,9","+0204,1","+0186,1","99999,9",,"4,1,02,1","4,1,02,1","06,1,+00540,1,06,1","01,1,+00600,1,09,1",,,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,00540,1,99,9,99,9","240,N,+0194,1","99999,9,08802,1",,"05,1",,"SYN09863680 31440 60000 10204 20186 38802 48/// 70544 869// 333 20194 55095 58010 86618 81920 555 10192=",
"63680099999","2017-08-20T09:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","020,1,N,0021,1","99999,9,C,N","007000,1,9,9","+0250,1","+0190,1","99999,9",,"4,1,02,1","4,1,02,1","04,1,+00600,1,08,1","01,1,+00660,1,09,1",,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,00600,1,99,9,99,9",,"99999,9,08797,1","9,9,999,9,-002,1","05,1",,"SYN08063680 31557 40204 10250 20190 38797 48/// 70544 333 59002 84820 81922 555 10210=","Q01 006603SCOCIG"
"63680099999","2017-08-20T12:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","020,1,N,0021,1","99999,9,C,N","010000,1,9,9","+0265,1","+0183,1","99999,9",,,,"04,1,+00660,1,08,1","01,1,+00720,1,09,1",,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,00660,1,99,9,99,9",,"99999,9,08774,1","9,9,999,9,+001,1",,,"SYN08063680 32560 40204 10265 20183 38774 48/// 84900 333 58001 84822 81924 555 10210=","Q01 007203SCOCIG"
"63680099999","2017-08-20T15:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","180,1,N,0015,1","99999,9,C,N","010000,1,9,9","+0250,1","+0181,1","99999,9",,,,"02,1,+00630,1,08,1","01,1,+00690,1,09,1","03,1,+07800,1,00,1",,"9,AGL   ,+99999,+99999","03,99,1,02,1,99,9,00630,1,99,9,99,9","240,M,+0280,1",,"9,9,999,9,-001,1",,,"SYN08663680 32560 31803 10250 20181 48/// 82903 333 10280 59001 82821 81923 83076 555 10204=","Q01 078003SCOCIG"
"63680099999","2017-08-21T06:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","999,9,C,0000,1","99999,9,C,N","003000,1,9,9","+0222,1","+0183,1","99999,9",,"4,1,02,1","4,1,02,1","02,1,+00570,1,08,1","01,1,+00630,1,09,1","04,1,+07200,1,00,1",,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00570,1,99,9,99,9","240,N,+0192,1","99999,9,08792,1",,"05,1",,"SYN10463680 31430 40000 10222 20183 38792 48/// 70544 82903 333 20192 55086 59010 82819 81921 84074 555 10196=","Q01 072003SCOCIG"
"63680099999","2017-08-21T09:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","180,1,N,0021,1","00690,1,C,N","006000,1,9,9","+0248,1","+0184,1","99999,9","03,0000,2,1","4,1,02,1","2,1,02,1","04,1,+00630,1,08,1","01,1,+00690,1,09,1","06,1,+03600,1,04,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00630,1,99,9,99,9",,"99999,9,08788,1","9,9,999,9,-009,1","95,1",,"SYN09863680 21556 61804 10248 20184 38788 48/// 79542 8492/ 333 59009 69907 84821 81923 86462 555 10205=",
"63680099999","2017-08-21T12:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","180,1,N,0021,1","22000,1,9,N","015000,1,9,9","+0270,1","+0188,1","99999,9","06,0000,2,1","9,1,02,1","6,1,02,1","03,1,+00720,1,08,1","01,1,+00780,1,09,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,00720,1,99,9,99,9",,"99999,9,08760,1","9,9,999,9,-014,1","01,1",,"SYN09263680 31565 31804 10270 20188 38760 48/// 69901 70196 83300 333 59014 83824 81926 555 10215=",
"63680099999","2017-08-21T15:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","020000,1,9,9","+0250,1","+0183,1","99999,9",,,,"02,1,+00660,1,08,1","01,1,+00720,1,09,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00660,1,99,9,99,9","240,M,+0278,1","99999,9,08749,1","9,9,999,9,-014,1",,,"SYN08663680 32570 21402 10250 20183 38749 48/// 82900 333 10278 59014 82822 81924 555 10205=",
"63680099999","2017-08-22T06:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","020,1,N,0026,1","00570,1,C,N","004000,1,9,9","+0204,1","+0192,1","99999,9","24,0000,2,1","4,1,02,1","4,1,02,1","04,1,+00510,1,06,1","01,1,+00570,1,09,1",,,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00510,1,99,9,99,9","240,N,+0194,1","99999,9,08787,1",,"05,1",,"SYN11163680 11440 60205 10204 20192 38787 48/// 69904 70544 8491/ 333 20194 55085 59005 84617 81919 8645 9 555 10196=",
"63680099999","2017-08-22T09:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","050,1,N,0021,1","00660,1,C,N","009000,1,9,9","+0235,1","+0183,1","99999,9",,"4,1,02,1","4,1,02,1","04,1,+00600,1,06,1","01,1,+00660,1,09,1","06,1,+03900,1,04,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00600,1,99,9,99,9",,"99999,9,08794,1","9,9,999,9,+006,1","05,1",,"SYN09263680 31559 60504 10235 20183 38794 48/// 70544 8491/ 333 58006 84620 81922 86463 555 10200=",
"63680099999","2017-08-22T12:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","050,1,N,0031,1","00720,1,C,N","010000,1,9,9","+0260,1","+0167,1","99999,9",,,,"04,1,+00660,1,08,1","01,1,+00720,1,09,1","06,1,+04500,1,03,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00660,1,99,9,99,9",,"99999,9,08772,1","9,9,999,9,+012,1",,,"SYN08663680 32560 60506 10260 20167 38772 48/// 8496/ 333 58012 84822 81924 86365 555 10198=",
"63680099999","2017-08-23T06:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","020,1,N,0010,1","03000,1,9,N","004000,1,9,9","+0200,1","+0178,1","99999,9",,"4,1,02,1","4,1,02,1","02,1,+00570,1,08,1","01,1,+00630,1,09,1","06,1,+03000,1,03,1",,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00570,1,99,9,99,9","240,N,+0180,1","99999,9,08792,1",,"05,1",,"SYN10463680 31440 60202 10200 20178 38792 48/// 70544 8294/ 333 20180 55047 58005 82819 81921 86360 555 10185=",
"63680099999","2017-08-23T09:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","180,1,N,0021,1","08100,1,9,N","007000,1,9,9","+0250,1","+0175,1","99999,9",,"4,1,02,1","4,1,02,1","07,1,+08100,1,00,1",,,,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,08100,1,99,9,99,9",,"99999,9,08790,1","9,9,999,9,-004,1","05,1",,"SYN08063680 31957 71804 10250 20175 38790 48/// 70544 80001 333 59004 87077 555 10200=",
"63680099999","2017-08-23T12:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","999,9,C,0000,1","99999,9,C,N","010000,1,9,9","+0270,1","+0173,1","99999,9",,"4,1,02,1","4,1,02,1","04,1,+00720,1,08,1","01,1,+00780,1,09,1",,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,00720,1,99,9,99,9",,"99999,9,08759,1","9,9,999,9,-013,1","02,1",,"SYN08663680 31560 40000 10270 20173 38759 48/// 70244 84920 333 59013 84824 81926 555 10205=","Q01 007803SCOCIG"
"63680099999","2017-08-23T15:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","200,1,N,0010,1","08700,1,9,N","020000,1,9,9","+0260,1","+0185,1","99999,9",,,,"02,1,+00690,1,08,1","01,1,+00750,1,09,1","06,1,+08700,1,00,1",,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00690,1,99,9,99,9","240,M,+0298,1","99999,9,08749,1",,,,"SYN09263680 32570 62002 10260 20185 38749 48/// 82903 333 10298 5//// 82823 81925 86079 555 10210=",
"63680099999","2017-08-24T06:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","320,1,N,0031,1","99999,9,C,N","004000,1,9,9","+0225,1","+0180,1","99999,9",,"4,1,02,1","4,1,02,1","02,1,+00540,1,08,1","01,1,+00600,1,09,1","04,1,+07500,1,00,1",,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00540,1,99,9,99,9","240,N,+0203,1","99999,9,08774,1",,"05,1",,"SYN09263680 31440 43206 10225 20180 38774 70544 82902 333 20203 55094 82818 81920 84075 555 10195=","Q01 075003SCOCIG"
"63680099999","2017-08-24T09:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","270,1,N,0010,1","99999,9,C,N","009000,1,9,9","+0274,1","+0190,1","99999,9",,"4,1,02,1","4,1,02,1","04,1,+00690,1,08,1","01,1,+00750,1,09,1",,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,00690,1,99,9,99,9",,"99999,9,08774,1","9,9,999,9,-016,1","05,1",,"SYN08663680 31559 42702 10274 20190 38774 48/// 70544 84900 333 59016 84823 81925 555 10218=","Q01 007503SCOCIG"
"63680099999","2017-08-24T12:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","160,1,N,0021,1","00720,1,C,N","009000,1,9,9","+0282,1","+0182,1","99999,9",,"4,1,02,1","4,1,02,1","05,1,+00720,1,08,1","01,1,+00780,1,09,1","07,1,+04200,1,04,1",,"9,AGL   ,+99999,+99999","07,99,1,05,1,99,9,00720,1,99,9,99,9",,"99999,9,08751,1","9,9,999,9,-008,1","05,1",,"SYN09263680 31559 71604 10282 20182 38751 48/// 70544 8591/ 333 59008 85824 81926 87464 555 10215=",
"63680099999","2017-08-24T15:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","180,1,N,0021,1","00540,1,C,N","009000,1,9,9","+0205,1","+0198,1","99999,9","03,0050,3,1","9,1,02,1","6,1,02,1","06,1,+00540,1,06,1","01,1,+00600,1,09,1","08,1,+03600,1,04,1",,"9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,00540,1,99,9,99,9","240,M,+0299,1","99999,9,08748,1",,"02,1",,"SYN09863680 21459 81804 10205 20198 38748 48/// 70296 8691/ 333 10299 60057 86618 81920 88462 555 10200=",
"63680099999","2017-08-25T06:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","000300,1,9,9","+0195,1","+0195,1","99999,9","24,0050,3,1","4,1,02,1","4,1,02,1","08,1,+99999,9,09,1",,,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,99999,9,99,9,99,9","240,N,+0178,1","99999,9,08787,1",,"45,1",,"SYN09263680 11/03 80000 10195 20195 38787 48/// 60054 74544 889// 333 20178 55055 58013 555 10195=",
"63680099999","2017-08-25T09:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","090,1,N,0021,1","00630,1,C,N","005000,1,9,9","+0254,1","+0196,1","99999,9",,"4,1,02,1","4,1,02,1","05,1,+00630,1,08,1","01,1,+00690,1,09,1",,,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,00630,1,99,9,99,9",,"99999,9,08779,1","9,9,999,9,+005,1","05,1",,"SYN08663680 31550 50904 10254 20196 38779 48/// 70544 859// 333 58005 85821 81923 555 10215=",
"63680099999","2017-08-25T12:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","999,9,C,0000,1","00540,1,C,N","008000,1,9,9","+0216,1","+0204,1","99999,9","06,0006,3,1","9,1,02,1","6,1,02,1","06,1,+00540,1,06,1","01,1,+00600,1,09,1","08,1,+03600,1,04,1",,"9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,00540,1,99,9,99,9",,"99999,9,08758,1","9,9,999,9,+007,1","95,1",,"SYN09863680 11458 80000 10216 20204 38758 48/// 69961 79596 8692/ 333 58007 86618 81920 88462 555 10208=",
"63680099999","2017-08-25T15:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","270,1,N,0021,1","00540,1,C,N","009000,1,9,9","+0220,1","+0198,1","99999,9",,"9,1,02,1","6,1,02,1","05,1,+00540,1,06,1","01,1,+00600,1,09,1","07,1,+03600,1,04,1",,"9,AGL   ,+99999,+99999","07,99,1,05,1,99,9,00540,1,99,9,99,9","240,M,+0272,1","99999,9,08759,1","9,9,999,9,+011,1","02,1",,"SYN09863680 31459 72704 10220 20198 38759 48/// 70296 8591/ 333 10272 58011 85618 81920 87462 555 10205=",
